Offspring,Male,Female,Actual,F.ImmiOrNatal,GeneticR,PedigreeCategory
Ind0368,Ind0156,Ind0020,FALSE,Immigrant,0.024749,NA
Ind0368,Ind0175,Ind0020,FALSE,Immigrant,5e-06,NA
Ind0368,Ind0186,Ind0020,FALSE,Immigrant,0.000312,NA
Ind0368,Ind0228,Ind0020,FALSE,Immigrant,9e-06,NA
Ind0368,Ind0251,Ind0020,FALSE,Immigrant,0.026824,NA
Ind0368,Ind0257,Ind0020,FALSE,Immigrant,0.015882,NA
Ind0368,Ind0258,Ind0020,FALSE,Immigrant,0.00041,NA
Ind0368,Ind0260,Ind0020,FALSE,Immigrant,1.4e-05,NA
Ind0368,Ind0262,Ind0020,FALSE,Immigrant,2.5e-05,NA
Ind0368,Ind0274,Ind0020,FALSE,Immigrant,2.2e-05,NA
Ind0368,Ind0282,Ind0020,FALSE,Immigrant,1e-06,NA
Ind0368,Ind0286,Ind0020,FALSE,Immigrant,8e-06,NA
Ind0368,Ind0290,Ind0020,FALSE,Immigrant,0.005209,NA
Ind0368,Ind0297,Ind0020,TRUE,Immigrant,0.001685,NA
Ind0368,Ind0301,Ind0020,FALSE,Immigrant,1.2e-05,NA
Ind0368,Ind0332,Ind0020,FALSE,Immigrant,0.000219,NA
Ind0368,Ind0364,Ind0020,FALSE,Immigrant,0.036817,NA
Ind0368,Ind0365,Ind0020,FALSE,Immigrant,0.015033,NA
Ind0370,Ind0001,Ind0185,FALSE,Immigrant,1.8e-05,NA
Ind0370,Ind0026,Ind0185,FALSE,Immigrant,0.001463,NA
Ind0370,Ind0027,Ind0185,FALSE,Immigrant,0.039553,NA
Ind0370,Ind0029,Ind0185,FALSE,Immigrant,8.8e-05,NA
Ind0370,Ind0040,Ind0185,FALSE,Immigrant,1.9e-05,NA
Ind0370,Ind0044,Ind0185,FALSE,Immigrant,0.00335,NA
Ind0370,Ind0045,Ind0185,FALSE,Immigrant,2.5e-05,NA
Ind0370,Ind0052,Ind0185,FALSE,Immigrant,1.3e-05,NA
Ind0370,Ind0057,Ind0185,FALSE,Immigrant,0.01097,NA
Ind0370,Ind0067,Ind0185,FALSE,Immigrant,0.020263,NA
Ind0370,Ind0068,Ind0185,FALSE,Immigrant,0.009993,NA
Ind0370,Ind0080,Ind0185,FALSE,Immigrant,0.009633,NA
Ind0370,Ind0088,Ind0185,FALSE,Immigrant,0.002697,NA
Ind0370,Ind0094,Ind0185,FALSE,Immigrant,0.002675,NA
Ind0370,Ind0102,Ind0185,FALSE,Immigrant,5.7e-05,NA
Ind0370,Ind0108,Ind0185,FALSE,Immigrant,0.025268,NA
Ind0370,Ind0117,Ind0185,FALSE,Immigrant,0.016833,NA
Ind0370,Ind0120,Ind0185,TRUE,Immigrant,0.032739,NA
Ind0370,Ind0129,Ind0185,FALSE,Immigrant,9e-05,NA
Ind0370,Ind0140,Ind0185,FALSE,Immigrant,0.004952,NA
Ind0370,Ind0141,Ind0185,FALSE,Immigrant,0.00061,NA
Ind0370,Ind0150,Ind0185,FALSE,Immigrant,0.000172,NA
Ind0370,Ind0156,Ind0185,FALSE,Immigrant,3.7e-05,NA
Ind0370,Ind0170,Ind0185,FALSE,Immigrant,0.005947,NA
Ind0370,Ind0175,Ind0185,FALSE,Immigrant,0.000222,NA
Ind0370,Ind0186,Ind0185,FALSE,Immigrant,3.9e-05,NA
Ind0370,Ind0188,Ind0185,FALSE,Immigrant,7e-06,NA
Ind0370,Ind0231,Ind0185,FALSE,Immigrant,3.9e-05,NA
Ind0370,Ind0251,Ind0185,FALSE,Immigrant,8.1e-05,NA
Ind0370,Ind0255,Ind0185,FALSE,Immigrant,0.00662,NA
Ind0370,Ind0257,Ind0185,FALSE,Immigrant,7.7e-05,NA
Ind0370,Ind0258,Ind0185,FALSE,Immigrant,0.001663,NA
Ind0370,Ind0260,Ind0185,FALSE,Immigrant,5.8e-05,NA
Ind0370,Ind0261,Ind0185,FALSE,Immigrant,0.000111,NA
Ind0370,Ind0273,Ind0185,FALSE,Immigrant,5.1e-05,NA
Ind0370,Ind0276,Ind0185,FALSE,Immigrant,5.5e-05,NA
Ind0370,Ind0286,Ind0185,FALSE,Immigrant,3e-05,NA
Ind0370,Ind0287,Ind0185,FALSE,Immigrant,1.4e-05,NA
Ind0370,Ind0297,Ind0185,FALSE,Immigrant,0.007429,NA
Ind0370,Ind0301,Ind0185,FALSE,Immigrant,0.005925,NA
Ind0370,Ind0364,Ind0185,FALSE,Immigrant,0.013107,NA
Ind0370,Ind0366,Ind0185,FALSE,Immigrant,0.004847,NA
Ind0370,Ind0369,Ind0185,FALSE,Immigrant,0.033565,NA
Ind0370,Ind0372,Ind0185,FALSE,Immigrant,8e-06,NA
Ind0373,Ind0027,Ind0192,FALSE,Natal,0.006413,NA
Ind0373,Ind0029,Ind0192,FALSE,Natal,0.043205,NA
Ind0373,Ind0034,Ind0192,FALSE,Natal,1.8e-05,NA
Ind0373,Ind0052,Ind0192,FALSE,Natal,8.4e-05,NA
Ind0373,Ind0067,Ind0192,TRUE,Natal,0.007493,NA
Ind0373,Ind0068,Ind0192,FALSE,Natal,0.011011,NA
Ind0373,Ind0094,Ind0192,FALSE,Natal,0.023302,NA
Ind0373,Ind0120,Ind0192,FALSE,Natal,0.039429,NA
Ind0373,Ind0140,Ind0192,FALSE,Natal,0.002643,NA
Ind0373,Ind0141,Ind0192,FALSE,Natal,0.036703,NA
Ind0373,Ind0150,Ind0192,FALSE,Natal,1e-05,NA
Ind0373,Ind0156,Ind0192,FALSE,Natal,1.5e-05,NA
Ind0373,Ind0170,Ind0192,FALSE,Natal,2.6e-05,NA
Ind0373,Ind0175,Ind0192,FALSE,Natal,0.025861,NA
Ind0373,Ind0186,Ind0192,FALSE,Natal,0.004286,NA
Ind0373,Ind0228,Ind0192,FALSE,Natal,0.000105,NA
Ind0373,Ind0251,Ind0192,FALSE,Natal,0.003447,NA
Ind0373,Ind0255,Ind0192,FALSE,Natal,0.012493,NA
Ind0373,Ind0257,Ind0192,FALSE,Natal,7.4e-05,NA
Ind0373,Ind0258,Ind0192,FALSE,Natal,0.004761,NA
Ind0373,Ind0260,Ind0192,FALSE,Natal,6.1e-05,NA
Ind0373,Ind0262,Ind0192,FALSE,Natal,0.002666,NA
Ind0373,Ind0274,Ind0192,FALSE,Natal,1e-06,NA
Ind0373,Ind0282,Ind0192,FALSE,Natal,1.2e-05,NA
Ind0373,Ind0286,Ind0192,FALSE,Natal,0.062454,NA
Ind0373,Ind0290,Ind0192,FALSE,Natal,0.001294,NA
Ind0373,Ind0297,Ind0192,FALSE,Natal,0.000104,NA
Ind0373,Ind0301,Ind0192,FALSE,Natal,2.6e-05,NA
Ind0373,Ind0332,Ind0192,FALSE,Natal,0.008911,NA
Ind0373,Ind0364,Ind0192,FALSE,Natal,0.002443,NA
Ind0373,Ind0365,Ind0192,FALSE,Natal,0.001319,NA
Ind0373,Ind0366,Ind0192,FALSE,Natal,0.00302,NA
